contig	sample_id	bstart	bend	bID	bdunno	bOrientation	entryix	exitix	seg_len	rel_end	rel_start	hap_struc	hap_struc_d	hap_block_start	rel_start2	rel_end2
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	163168	175358	5	78	0	0	74	12190	174018	161828	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	163014	175204
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	176439	179382	6	24	0	1	23	2943	176961	174018	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	176285	179228
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	179326	210545	2	172	0	0	171	31219	208180	176961	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	179172	210391
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	212411	223532	4	96	1	58	6	11121	219301	208180	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	212257	223378
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	225019	228314	7	17	1	16	0	3295	222596	219301	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	224865	228160
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	229776	260610	2	172	1	170	0	30834	253430	222596	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	229622	260456
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	260554	263497	6	24	1	23	1	2943	256373	253430	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	260400	263343
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	264578	276318	5	78	1	74	3	11740	268113	256373	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	264424	276164
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	276757	304666	2	172	0	15	171	27909	296022	268113	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	276603	304512
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG03516	304610	407746	1	612	0	0	611	103136	399158	296022	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	304456	407592
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	98	115434	0	671	0	0	670	115336	115336	0	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	0	115336
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	115525	138360	3	132	0	0	131	22835	138171	115336	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	115427	138262
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	139119	142414	7	17	0	0	16	3295	141466	138171	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	139021	142316
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	142862	161422	4	96	0	0	95	18560	160026	141466	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	142764	161324
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	161366	163136	8	8	0	0	7	1770	161796	160026	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	161268	163038
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	163080	175270	5	78	0	0	74	12190	173986	161796	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	162982	175172
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	176351	179294	6	24	0	1	23	2943	176929	173986	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	176253	179196
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	179238	210462	2	172	0	0	171	31224	208153	176929	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	179140	210364
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	212328	223874	4	96	1	58	4	11546	219699	208153	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	212230	223776
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	224939	228234	7	17	1	16	0	3295	222994	219699	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	224841	228136
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	229311	257232	2	172	1	171	15	27921	250915	222994	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	229213	257134
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	257671	269413	5	78	0	3	74	11742	262657	250915	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	257573	269315
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	270494	273437	6	24	0	1	23	2943	265600	262657	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	270396	273339
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	273381	304599	2	172	0	0	171	31218	296818	265600	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	273283	304501
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	306465	317587	4	96	1	58	6	11122	307940	296818	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	306367	317489
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	319074	322369	7	17	1	16	0	3295	311235	307940	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	318976	322271
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	323831	354669	2	172	1	170	0	30838	342073	311235	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	323733	354571
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	354613	357556	6	24	1	23	1	2943	345016	342073	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	354515	357458
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	358637	370377	5	78	1	74	3	11740	356756	345016	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	358539	370279
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	370816	398725	2	172	0	15	171	27909	384665	356756	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	370718	398627
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG03540	398669	501011	1	612	0	0	606	102342	487007	384665	0-3-7-4-8-5-6-2-4-7-2-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	98	398571	500913
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	98	115513	0	671	0	0	670	115415	115415	0	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	0	115415
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	115604	138437	3	132	0	0	131	22833	138248	115415	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	115506	138339
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	139196	142491	7	17	0	0	16	3295	141543	138248	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	139098	142393
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	142939	161848	4	96	0	0	95	18909	160452	141543	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	142841	161750
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	161792	163562	8	8	0	0	7	1770	162222	160452	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	161694	163464
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	163506	176610	5	78	0	0	77	13104	175326	162222	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	163408	176512
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	176554	179714	6	24	0	0	23	3160	178486	175326	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	176456	179616
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	179658	210882	2	172	0	0	171	31224	209710	178486	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	179560	210784
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	213199	221968	4	96	1	56	20	8769	218479	209710	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	213101	221870
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	222276	230756	4	96	0	22	58	8480	226959	218479	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	222178	230658
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	232622	260526	2	172	1	171	15	27904	254863	226959	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	232524	260428
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	260965	273620	5	78	0	3	77	12655	267518	254863	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	260867	273522
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	273564	276724	6	24	0	0	23	3160	270678	267518	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	273466	276626
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	276668	307471	2	172	0	0	169	30803	301481	270678	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	276570	307373
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	309761	318238	4	96	1	58	22	8477	309958	301481	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	309663	318140
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	318546	327775	4	96	0	20	58	9229	319187	309958	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	318448	327677
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	329641	360856	2	172	1	171	0	31215	350402	319187	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	329543	360758
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	361217	363961	6	24	1	21	0	2744	353146	350402	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	361119	363863
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	363905	376560	5	78	1	77	3	12655	365801	353146	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	363807	376462
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	376999	404924	2	172	0	15	171	27925	393726	365801	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	376901	404826
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03540	404868	508088	1	612	0	0	611	103220	496946	393726	0-3-7-4-8-5-6-2-4-4-2-5-6-2-4-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-4.0-2.1-5.0-6.0-2.0-4.1-4.0-2.1-6.1-5.1-2.0-1.0	98	404770	507990
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	98	115483	0	671	0	0	670	115385	115385	0	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	0	115385
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	115574	138407	3	132	0	0	131	22833	138218	115385	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	115476	138309
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	139166	142461	7	17	0	0	16	3295	141513	138218	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	139068	142363
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	142909	161467	4	96	0	0	95	18558	160071	141513	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	142811	161369
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	161411	163181	8	8	0	0	7	1770	161841	160071	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	161313	163083
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	163125	175315	5	78	0	0	74	12190	174031	161841	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	163027	175217
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	176396	179339	6	24	0	1	23	2943	176974	174031	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	176298	179241
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	179283	210115	2	172	0	0	170	30832	207806	176974	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	179185	210017
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	211577	214872	7	17	0	0	16	3295	211101	207806	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	211479	214774
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	216359	227482	4	96	0	6	58	11123	222224	211101	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	216261	227384
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	229348	260571	2	172	1	171	0	31223	253447	222224	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	229250	260473
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	260515	263458	6	24	1	23	1	2943	256390	253447	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	260417	263360
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	264539	276281	5	78	1	74	3	11742	268132	256390	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	264441	276183
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	276720	304631	2	172	0	15	171	27911	296043	268132	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	276622	304533
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG03579	304575	407704	1	612	0	0	611	103129	399172	296043	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	304477	407606
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	98	115428	0	671	0	0	670	115330	115330	0	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	0	115330
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	115519	138349	3	132	0	0	131	22830	138160	115330	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	115421	138251
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	139108	142403	7	17	0	0	16	3295	141455	138160	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	139010	142305
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	142851	161412	4	96	0	0	95	18561	160016	141455	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	142753	161314
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	161356	163126	8	8	0	0	7	1770	161786	160016	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	161258	163028
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	163070	175734	5	78	0	0	76	12664	174450	161786	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	162972	175636
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	176341	179284	6	24	0	1	23	2943	177393	174450	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	176243	179186
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	179228	210443	2	172	0	0	171	31215	208608	177393	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	179130	210345
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG03579	210387	313567	1	612	0	0	611	103180	311788	208608	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	210289	313469
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	98	115428	0	671	0	0	670	115330	115330	0	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	0	115330
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	115519	138352	3	132	0	0	131	22833	138163	115330	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	115421	138254
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	139111	142406	7	17	0	0	16	3295	141458	138163	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	139013	142308
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	142854	161417	4	96	0	0	95	18563	160021	141458	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	142756	161319
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	161361	163131	8	8	0	0	7	1770	161791	160021	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	161263	163033
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710	163075	175739	5	78	0	0	76	12664	174455	161791	0-3-7-4-8-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-1.0	98	162977	175641
